Name,Completed,Time,Result,ExitCode,Verified
0071b624d91ebe408b0585f8c4e34fd9-ctl_4291_567_7_unsat-roundingSAT,Success,2076.182,UNSAT,-1
0071b624d91ebe408b0585f8c4e34fd9-ctl_4291_567_7_unsat-sat4j,Success,62.196,UNKNOWN,-1
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-cadical,Success,458.28499999999997,UNSAT,20
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-ccdcl,Success,354.58299999999997,UNSAT,20
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-ccdclPlus,Success,355.726,UNSAT,20
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-reencode,Success,575.053,UNSAT,20
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-roundingSAT,Success,5000.19,UNKNOWN,-1
008e7716c69009090ff6bd0048dc55f8-SAT_dat.k10-sat4j,Success,333.945,UNKNOWN,-1
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-cadical,Success,3.444,SAT,10
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-ccdcl,Success,39.658,SAT,10
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-ccdclPlus,Success,16.489,SAT,10
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-reencode,Success,15.387,SAT,10
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-roundingSAT,Success,48.676,SAT,-1
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7-sat4j,Success,661.648,UNKNOWN,-1
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-cadical,Success,4.096,SAT,10
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-ccdcl,Success,2.038,SAT,10
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-ccdclPlus,Success,3.646,SAT,10
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-reencode,Success,3.557,SAT,10
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-roundingSAT,Success,10.257,SAT,-1
00a981f385cd209d41e1efa1f5f29bac-ibm-2004-03-k70-sat4j,Success,15.959,SAT,-1
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-cadical,Success,62.561,UNSAT,20
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-ccdcl,Success,48.942,UNSAT,20
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-ccdclPlus,Success,39.601,UNSAT,20
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-reencode,Success,50.162,UNSAT,20
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-roundingSAT,Success,87.538,UNSAT,-1
00aefd1fc30c425075166ca051e57218-barman-pfile10-038.sas.ex.15-sat4j,Success,870.811,UNKNOWN,-1
00b9b467c26540853360491401da61a5-minand064-cadical,Success,0.896,UNSAT,20
00b9b467c26540853360491401da61a5-minand064-ccdcl,Success,0.858,UNSAT,20
00b9b467c26540853360491401da61a5-minand064-ccdclPlus,Success,0.658,UNSAT,20
00b9b467c26540853360491401da61a5-minand064-reencode,Success,0.757,UNSAT,20
00b9b467c26540853360491401da61a5-minand064-roundingSAT,Success,35.928,UNSAT,-1
00b9b467c26540853360491401da61a5-minand064-sat4j,Success,368.521,UNKNOWN,-1
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-cadical,Success,0.008,SAT,10
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-ccdcl,Success,0.021,SAT,10
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-ccdclPlus,Success,0.007,SAT,10
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-reencode,Success,0.007,SAT,10
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-roundingSAT,Success,0.016,SAT,-1
00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933-sat4j,Success,0.795,SAT,-1
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-cadical,Success,0.265,SAT,10
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-ccdcl,Success,0.419,SAT,10
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-ccdclPlus,Success,0.296,SAT,10
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-reencode,Success,0.257,SAT,10
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-roundingSAT,Success,2.731,SAT,-1
00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497-sat4j,Success,823.083,UNKNOWN,-1
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-cadical,Success,5000.008,UNKNOWN,0
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-ccdcl,Success,5000.055,UNKNOWN,0
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-ccdclPlus,Success,5000.049,UNKNOWN,0
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-reencode,Success,5000.01,UNKNOWN,-1
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-roundingSAT,Success,5000.007,UNKNOWN,-1
00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8-sat4j,Success,850.123,UNKNOWN,-1
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-cadical,Success,237.859,SAT,10
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-ccdcl,Success,101.98599999999999,SAT,10
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-ccdclPlus,Success,324.253,SAT,10
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-reencode,Success,74.208,SAT,10
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-roundingSAT,Success,8.025,SAT,-1
00f4aca773e5675f35263dcd46b15bde-vmpc_28.shuffled-as.sat05-1957-sat4j,Success,276.388,UNKNOWN,-1
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-cadical,Success,5000.005,UNKNOWN,0
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-ccdcl,Success,5000.205,UNKNOWN,0
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-ccdclPlus,Success,5000.244,UNKNOWN,0
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-reencode,Success,5000.006,UNKNOWN,-1
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-roundingSAT,Success,5000.026,UNKNOWN,-1
0101d013a916d903e8e618d7db1edbb3-phnf-size10-exclusive-equilarge_l3.used-as.sat04-895.sat05-4189.reshuffled-07-sat4j,Success,2583.992,UNKNOWN,-1
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-cadical,Success,5000.011,UNKNOWN,0
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-ccdcl,Success,5000.105,UNKNOWN,0
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-ccdclPlus,Success,5000.111,UNKNOWN,0
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-reencode,Success,5000.011,UNKNOWN,-1
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-roundingSAT,Success,5000.011,UNKNOWN,-1
01135f7a79d555bd0406f00fac22cbe2-SC21_Timetable_C_140_E_29_Cl_10_S_15-sat4j,Success,50.929,UNKNOWN,-1
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-cadical,Success,58.439,SAT,10
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-ccdcl,Success,292.282,SAT,10
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-ccdclPlus,Success,127.93299999999999,SAT,10
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-reencode,Success,45.364,SAT,10
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-roundingSAT,Success,5000.112,UNKNOWN,-1
01209700b6b45ca5fda7fbcb17765db1-slp-synthesis-aes-top27-sat4j,Success,218.868,UNKNOWN,-1
01243b47967a3d012ea22e993355c833-f8bidw-cadical,Success,58.471,UNSAT,20
01243b47967a3d012ea22e993355c833-f8bidw-ccdcl,Success,133.476,UNSAT,20
01243b47967a3d012ea22e993355c833-f8bidw-ccdclPlus,Success,129.383,UNSAT,20
01243b47967a3d012ea22e993355c833-f8bidw-reencode,Success,54.127,UNSAT,20
01243b47967a3d012ea22e993355c833-f8bidw-roundingSAT,Success,807.834,UNSAT,-1
01243b47967a3d012ea22e993355c833-f8bidw-sat4j,Success,2288.529,UNKNOWN,-1
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-cadical,Success,32.777,UNSAT,20
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-ccdcl,Success,48.372,UNSAT,20
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-ccdclPlus,Success,54.194,UNSAT,20
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-reencode,Success,49.413,UNSAT,20
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-roundingSAT,Success,161.858,UNSAT,-1
013a51ccada51812061ed2d6504e23a5-gensys-icl003.shuffled-as.sat05-3824-sat4j,Success,1025.137,UNKNOWN,-1
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-cadical,Success,0.027,UNSAT,20
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-ccdcl,Success,0.038,UNSAT,20
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-ccdclPlus,Success,0.032,UNSAT,20
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-reencode,Success,0.022,UNSAT,20
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-roundingSAT,Success,0.056,UNSAT,-1
0141b82b3d2a411d8c2168119e2d7452-rope_0012.shuffled-sat4j,Success,0.768,UNSAT,-1
0152d286cde406747d179c36a95c2fdc-shift1add.10000-cadical,Success,6.295,UNSAT,20
0152d286cde406747d179c36a95c2fdc-shift1add.10000-ccdcl,Success,19.717,UNSAT,20
0152d286cde406747d179c36a95c2fdc-shift1add.10000-ccdclPlus,Success,17.934,UNSAT,20
0152d286cde406747d179c36a95c2fdc-shift1add.10000-reencode,Success,6.088,UNSAT,20
0152d286cde406747d179c36a95c2fdc-shift1add.10000-roundingSAT,Success,581.995,UNSAT,-1
0152d286cde406747d179c36a95c2fdc-shift1add.10000-sat4j,Success,937.927,UNKNOWN,-1
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-cadical,Success,5000.005,UNKNOWN,0
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-ccdcl,Success,5000.089,UNKNOWN,0
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-ccdclPlus,Success,5000.07,UNKNOWN,0
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-reencode,Success,5000.005,UNKNOWN,-1
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-roundingSAT,Success,5000.011,UNKNOWN,-1
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4.cnf.mis-135.debugged-sat4j,Success,464.814,UNKNOWN,-1
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-cadical,Success,3683.193,UNSAT,20
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-ccdcl,Success,2804.848,UNSAT,20
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-ccdclPlus,Success,4555.791,UNSAT,20
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-reencode,Success,3653.393,UNSAT,20
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-roundingSAT,Success,5000.008,UNKNOWN,-1
01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169-sat4j,Success,1310.212,UNKNOWN,-1
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-cadical,Success,434.036,UNSAT,20
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-ccdcl,Success,1123.23,UNSAT,20
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-ccdclPlus,Success,1088.664,UNSAT,20
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-reencode,Success,397.172,UNSAT,20
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-roundingSAT,Success,3208.977,UNSAT,-1
019dc69c96737c3d62696c9acf3edf1b-T107.2.0-sat4j,Success,804.953,UNKNOWN,-1
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-cadical,Success,62.952,UNSAT,20
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-ccdcl,Success,1142.068,UNSAT,20
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-ccdclPlus,Success,1496.312,UNSAT,20
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-reencode,Success,73.21000000000001,UNSAT,20
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-roundingSAT,Success,5000.056,UNKNOWN,-1
01a74343f618546e9ad2a60849140317-crafted_n12_d6_c3_num26-sat4j,Success,544.86,UNKNOWN,-1
01bc4d75a43a8293132d0be627341207-E04F19-cadical,Success,16.28,SAT,10
01bc4d75a43a8293132d0be627341207-E04F19-ccdcl,Success,60.885,SAT,10
01bc4d75a43a8293132d0be627341207-E04F19-ccdclPlus,Success,61.495,SAT,10
01bc4d75a43a8293132d0be627341207-E04F19-reencode,Success,72.885,SAT,10
01bc4d75a43a8293132d0be627341207-E04F19-roundingSAT,Success,35.083,SAT,-1
01bc4d75a43a8293132d0be627341207-E04F19-sat4j,Success,318.771,UNKNOWN,-1
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-cadical,Success,53.84,UNSAT,20
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-ccdcl,Success,104.82300000000001,UNSAT,20
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-ccdclPlus,Success,78.083,UNSAT,20
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-reencode,Success,49.059,UNSAT,20
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-roundingSAT,Success,5000.222,UNKNOWN,-1
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711-sat4j,Success,1645.041,UNKNOWN,-1
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-cadical,Success,4.025,UNSAT,20
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-ccdcl,Success,4.306,UNSAT,20
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-ccdclPlus,Success,3.868,UNSAT,20
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-reencode,Success,3.817,UNSAT,20
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-roundingSAT,Success,3.327,UNSAT,-1
01d494c2afa4960a236bf8412e2bd08a-manol-pipe-c10id_s-sat4j,Success,119.767,UNSAT,-1
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-cadical,Success,601.637,UNSAT,20
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-ccdcl,Success,1462.129,UNSAT,20
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-ccdclPlus,Success,2004.695,UNSAT,20
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-reencode,Success,647.743,UNSAT,20
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-roundingSAT,Success,5000.033,UNKNOWN,-1
01dd5feb463fa80f73809718f6ff735b-10pipe_q0_k-sat4j,Success,778.67,UNKNOWN,-1
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-cadical,Success,5000.006,UNKNOWN,0
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-ccdcl,Success,5000.13,UNKNOWN,0
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-ccdclPlus,Success,5000.106,UNKNOWN,0
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-reencode,Success,5000.005,UNKNOWN,-1
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-roundingSAT,Success,5000.013,UNKNOWN,-1
0205e0724a8a912dde9ad7dfba2aee0b-003-23-80-sat4j,Success,98.88499999999999,UNKNOWN,-1
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-cadical,Success,1084.049,SAT,10
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-ccdcl,Success,436.149,SAT,10
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-ccdclPlus,Success,29.884,SAT,10
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-reencode,Success,730.86,SAT,10
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-roundingSAT,Success,442.766,SAT,-1
021686368317a35103f1f671f783d958-velev-npe-1.0-9dlx-b71-sat4j,Success,138.212,UNKNOWN,-1
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-cadical,Success,5000.006,UNKNOWN,0
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-ccdcl,Success,5000.088,UNKNOWN,0
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-ccdclPlus,Success,5000.13,UNKNOWN,0
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-reencode,Success,5000.005,UNKNOWN,-1
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-roundingSAT,Success,5000.197,UNKNOWN,-1
02197ec055ea06c347bf1c6ceb6facf7-slp-synthesis-aes-bottom24-sat4j,Success,309.611,UNKNOWN,-1
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-cadical,Success,5000.006,UNKNOWN,0
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-ccdcl,Success,5000.081,UNKNOWN,0
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-ccdclPlus,Success,5000.079,UNKNOWN,0
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-reencode,Success,5000.004,UNKNOWN,-1
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-roundingSAT,Success,5000.012,UNKNOWN,-1
02257f12aa71e6622d2bf4d0f7111ebf-sgen1-unsat-139-100.cnf.mis-105.debugged-sat4j,Success,201.123,UNKNOWN,-1
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-cadical,Success,5000.005,UNKNOWN,0
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-ccdcl,Success,5000.114,UNKNOWN,0
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-ccdclPlus,Success,5000.118,UNKNOWN,0
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-reencode,Success,5000.005,UNKNOWN,-1
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-roundingSAT,Success,5000.012,UNKNOWN,-1
0227c865edaeda75e13eea36d57b7eed-sdiv40prop-sat4j,Success,425.539,UNKNOWN,-1
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-cadical,Success,1128.35,UNSAT,20
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-ccdcl,Success,1562.846,UNSAT,20
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-ccdclPlus,Success,2700.157,UNSAT,20
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-reencode,Success,1053.487,UNSAT,20
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-roundingSAT,Success,4070.657,UNSAT,-1
02404a08ea36dd43362bbddc578c839d-ctl_4201_555_unsat-sat4j,Success,156.35399999999998,UNKNOWN,-1
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-cadical,Success,151.544,SAT,10
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-ccdcl,Success,97.328,SAT,10
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-ccdclPlus,Success,115.04599999999999,SAT,10
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-reencode,Success,87.298,SAT,10
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-roundingSAT,Success,5000.126,UNKNOWN,-1
0240f5bddc39ad2f0a786c811fc434a8-SC21_Timetable_C_542_E_71_Cl_36_S_35-sat4j,Success,563.146,UNKNOWN,-1
0241f35c5752768d2b0580533d143a14-53-131587-cadical,Success,5000.003,UNKNOWN,0
0241f35c5752768d2b0580533d143a14-53-131587-ccdcl,Success,636.323,SAT,10
